case Id,activity,timestamp
218_102,Assess loan risk,63710989981
218_102,Appraise property,63710990969
218_102,Added Activity,63710991074
218_102,Assess loan risk,63710991517
218_102,Check credit history,63710992878
218_102,Assess loan risk,63710993532
218_102,Check credit history,63711055329
218_102,Appraise property,63711056683
218_102,Assess eligibility,63711058198
218_102,Assess loan risk,63711059766
218_102,Prepare acceptance pack,63711060807
218_102,Check if home insurance quote is requested,63711062054
218_102,Send home insurance quote,63711062451
218_102,Verify repayment agreement,63711063311
218_102,Approve application,63711067172
218_102,Loan application approved,63711067172
217_103,Loan application received,63710969400
217_103,Check application form completeness,63710969790
217_103,Check credit history,63710969954
217_103,Assess loan risk,63710969980
217_103,Added Activity,63710970688
217_103,Appraise property,63710971711
217_103,Assess loan risk,63710971713
217_103,Check credit history,63710972985
217_103,Added Activity,63710975451
217_103,Assess loan risk,63710976006
217_103,Appraise property,63710977981
217_103,Assess eligibility,63710979422
217_103,Assess loan risk,63710979624
217_103,Reject application,63710984419
217_103,Loan application rejected,63710984419
25_104,Loan application received,63697836600
25_104,Check application form completeness,63697837143
25_104,Added Activity,63697837547
25_104,Assess loan risk,63697840297
25_104,Check credit history,63697841199
25_104,Appraise property,63697841545
25_104,Assess loan risk,63697842008
25_104,Assess eligibility,63697842059
25_104,Reject application,63697843599
25_104,Loan application rejected,63697843599
211_105,Loan application received,63710469000
211_105,Check application form completeness,63710470176
211_105,Check credit history,63710470469
211_105,Added Activity,63710470630
211_105,Assess loan risk,63710471080
211_105,Appraise property,63710471543
211_105,Assess loan risk,63710472630
211_105,Check credit history,63710473024
211_105,Added Activity,63710476034
211_105,Appraise property,63710476404
211_105,Check credit history,63710476536
211_105,Assess loan risk,63710477804
211_105,Assess loan risk,63710536170
211_105,Added Activity,63710536984
211_105,Assess loan risk,63710537495
211_105,Assess loan risk,63710537833
211_105,Appraise property,63710545387
211_105,Check credit history,63710546904
211_105,Added Activity,63710548076
211_105,Assess loan risk,63710549732
211_105,Assess loan risk,63710550152
211_105,Appraise property,63710550412
211_105,Check credit history,63710551938
211_105,Added Activity,63710551977
211_105,Appraise property,63710552052
211_105,Assess loan risk,63710552211
211_105,Assess eligibility,63710554443
211_105,Assess loan risk,63710554691
211_105,Reject application,63710555485
211_105,Loan application rejected,63710555485
219_106,Loan application received,63711059400
219_106,Check application form completeness,63711061481
219_106,Check credit history,63711061955
219_106,Assess loan risk,63711062738
219_106,Added Activity,63711063147
219_106,Appraise property,63711063805
219_106,Check credit history,63711063833
219_106,Assess loan risk,63711064067
219_106,Added Activity,63711064203
219_106,Assess loan risk,63711065002
219_106,Appraise property,63711065126
219_106,Assess loan risk,63711065223
219_106,Check credit history,63711065399
219_106,Assess loan risk,63711065423
219_106,Added Activity,63711066095
219_106,Appraise property,63711066541
219_106,Assess loan risk,63711066867
219_106,Added Activity,63711067046
219_106,Check credit history,63711067264
219_106,Assess loan risk,63711067280
219_106,Assess loan risk,63711067446
219_106,Appraise property,63711069232
219_106,Assess eligibility,63711071447
219_106,Prepare acceptance pack,63711074582
219_106,Check if home insurance quote is requested,63711077201
219_106,Send acceptance pack,63711077715
219_106,Verify repayment agreement,63711079354
219_106,Approve application,63711140907
219_106,Loan application approved,63711140907
182_107,Loan application received,63708559200
182_107,Check application form completeness,63708561009
182_107,Added Activity,63708561407
182_107,Assess loan risk,63708564656
182_107,Check credit history,63708564912
182_107,Appraise property,63708565008
182_107,Check credit history,63708565975
182_107,Assess loan risk,63708566406
182_107,Added Activity,63708566582
182_107,Assess loan risk,63708567400
182_107,Appraise property,63708568936
182_107,Assess eligibility,63708569046
182_107,Assess loan risk,63708570577
182_107,Reject application,63708574261
182_107,Loan application rejected,63708574261
181_108,Loan application received,63708485400
181_108,Check application form completeness,63708550368
181_108,Added Activity,63708550474
181_108,Check credit history,63708555364
181_108,Assess loan risk,63708555545
181_108,Appraise property,63708555593
181_108,Assess loan risk,63708558580
181_108,Assess eligibility,63708559826
181_108,Prepare acceptance pack,63708560335
181_108,Check if home insurance quote is requested,63708564163
181_108,Send acceptance pack,63708564509
181_108,Verify repayment agreement,63708564730
181_108,Cancel application,63708567948
181_108,Loan application canceled,63708567948
183_109,Loan application received,63708575400
183_109,Check application form completeness,63708635072
183_109,Added Activity,63708635984
183_109,Assess loan risk,63708636079
183_109,Check credit history,63708638373
183_109,Assess loan risk,63708638637
183_109,Appraise property,63708638646
183_109,Added Activity,63708639072
183_109,Check credit history,63708640872
183_109,Assess loan risk,63708641396
183_109,Appraise property,63708642258
183_109,Added Activity,63708642264
183_109,Assess loan risk,63708643108
183_109,Check credit history,63708644093
183_109,Appraise property,63708644240
183_109,Assess loan risk,63708646382
183_109,Assess eligibility,63708646996
183_109,Assess loan risk,63708647756
183_109,Reject application,63708654802
183_109,Loan application rejected,63708654802
26_110,Loan application received,63697852800
26_110,Check application form completeness,63697854486
26_110,Check credit history,63697854625
26_110,Assess loan risk,63697855038
26_110,Added Activity,63697858163
26_110,Assess loan risk,63697859089
26_110,Appraise property,63697861327
26_110,Assess eligibility,63697863109
26_110,Prepare acceptance pack,63697923950
26_110,Check if home insurance quote is requested,63697924433
26_110,Send home insurance quote,63697924721
26_110,Verify repayment agreement,63697924810
26_110,Cancel application,63697925220
26_110,Loan application canceled,63697925220
212_111,Loan application received,63710542800
212_111,Check application form completeness,63710544390
212_111,Added Activity,63710544598
212_111,Assess loan risk,63710545716
212_111,Appraise property,63710545761
212_111,Check credit history,63710546079
212_111,Assess loan risk,63710546336
212_111,Assess eligibility,63710546397
212_111,Prepare acceptance pack,63710548499
212_111,Check if home insurance quote is requested,63710550525
212_111,Send acceptance pack,63710551141
212_111,Verify repayment agreement,63710551204
212_111,Approve application,63710551583
212_111,Loan application approved,63710551583
180_112,Loan application received,63708469200
180_112,Check application form completeness,63708470103
180_112,Return application back to applicant,63708475025
180_112,Receive updated application,63708475030
180_112,Check application form completeness,63708475492
180_112,Added Activity,63708476065
180_112,Assess loan risk,63708477126
180_112,Check credit history,63708478433
180_112,Assess loan risk,63708478795
180_112,Appraise property,63708481792
180_112,Assess eligibility,63708483156
180_112,Prepare acceptance pack,63708483164
180_112,Check if home insurance quote is requested,63708483651
180_112,Send acceptance pack,63708484049
180_112,Verify repayment agreement,63708484141
180_112,Cancel application,63708484725
180_112,Loan application canceled,63708484725
184_113,Loan application received,63708649200
184_113,Check application form completeness,63708654724
184_113,Added Activity,63708655239
184_113,Check credit history,63708656320
184_113,Assess loan risk,63708656784
184_113,Assess loan risk,63708656987
184_113,Appraise property,63708658058
184_113,Assess eligibility,63708661766
184_113,Prepare acceptance pack,63708723744
184_113,Check if home insurance quote is requested,63708724706
184_113,Send acceptance pack,63708725153
184_113,Verify repayment agreement,63708727678
184_113,Approve application,63708729204
184_113,Loan application approved,63708729204
27_114,Loan application received,63697926600
27_114,Check application form completeness,63697929402
27_114,Return application back to applicant,63697932257
27_114,Receive updated application,63697935526
27_114,Check application form completeness,63697938432
27_114,Check credit history,63697939710
27_114,Added Activity,63697942040
27_114,Assess loan risk,63697942214
27_114,Appraise property,63697942284
27_114,Assess loan risk,63697942405
27_114,Assess eligibility,63697943769
27_114,Prepare acceptance pack,63697944149
27_114,Check if home insurance quote is requested,63697946631
27_114,Send home insurance quote,63697948379
27_114,Verify repayment agreement,63697949902
27_114,Cancel application,63698180507
27_114,Loan application canceled,63698180507
213_115,Loan application received,63710559000
213_115,Check application form completeness,63710561522
213_115,Check credit history,63710561892
213_115,Assess loan risk,63710563397
213_115,Added Activity,63710622758
213_115,Assess loan risk,63710623476
213_115,Appraise property,63710626194
213_115,Check credit history,63710628066
213_115,Added Activity,63710628313
213_115,Assess loan risk,63710628511
213_115,Assess loan risk,63710629299
213_115,Appraise property,63710629946
213_115,Added Activity,63710630314
213_115,Assess loan risk,63710630697
213_115,Appraise property,63710631619
213_115,Assess eligibility,63710633706
213_115,Prepare acceptance pack,63710635035
213_115,Check if home insurance quote is requested,63710635417
213_115,Check credit history,63710636341
213_115,Assess loan risk,63710636538
213_115,Send home insurance quote,63710639850
213_115,Verify repayment agreement,63710641101
213_115,Approve application,63710643084
213_115,Loan application approved,63710643084
29_116,Loan application received,63698189400
29_116,Check application form completeness,63698192571
29_116,Check credit history,63698192574
29_116,Added Activity,63698194255
29_116,Assess loan risk,63698195298
29_116,Appraise property,63698195899
29_116,Added Activity,63698196335
29_116,Assess loan risk,63698196353
29_116,Check credit history,63698196392
29_116,Appraise property,63698197011
29_116,Assess loan risk,63698197294
29_116,Assess loan risk,63698197404
29_116,Assess eligibility,63698198695
29_116,Prepare acceptance pack,63698199032
29_116,Check if home insurance quote is requested,63698203701
29_116,Send acceptance pack,63698203755
29_116,Verify repayment agreement,63698206289
29_116,Cancel application,63698206707
29_116,Loan application canceled,63698206707
28_117,Loan application received,63697942800
28_117,Check application form completeness,63697943583
28_117,Return application back to applicant,63697943867
28_117,Receive updated application,63697945741
28_117,Check application form completeness,63697946351
28_117,Check credit history,63697946611
28_117,Added Activity,63697947014
28_117,Assess loan risk,63697947050
28_117,Appraise property,63697947402
28_117,Assess eligibility,63697947918
28_117,Reject application,63698180459
28_117,Loan application rejected,63698180459
28_117,Assess loan risk,63698182052
214_118,Loan application received,63710632800
214_118,Check application form completeness,63710637046
214_118,Check credit history,63710637203
214_118,Assess loan risk,63710637603
214_118,Added Activity,63710638558
214_118,Appraise property,63710639504
214_118,Assess loan risk,63710640958
214_118,Assess eligibility,63710643113
214_118,Reject application,63710644172
214_118,Loan application rejected,63710644172
216_119,Loan application received,63710895600
216_119,Check application form completeness,63710896412
216_119,Added Activity,63710896675
216_119,Assess loan risk,63710898379
216_119,Appraise property,63710898458
216_119,Check credit history,63710898958
216_119,Added Activity,63710899189
216_119,Check credit history,63710900014
216_119,Assess loan risk,63710900042
216_119,Assess loan risk,63710900771
216_119,Appraise property,63710901341
216_119,Assess eligibility,63710901514
216_119,Reject application,63710902343
216_119,Loan application rejected,63710902343
216_119,Assess loan risk,63710903193
215_120,Loan application received,63710649000
215_120,Check application form completeness,63710649762
215_120,Check credit history,63710650247
215_120,Assess loan risk,63710881246
215_120,Added Activity,63710881727
215_120,Appraise property,63710881741
215_120,Assess loan risk,63710883507
215_120,Added Activity,63710883730
215_120,Appraise property,63710884497
215_120,Check credit history,63710886155
215_120,Assess loan risk,63710886262
215_120,Check credit history,63710886523
215_120,Assess loan risk,63710886599
215_120,Assess loan risk,63710887055
215_120,Added Activity,63710890506
215_120,Appraise property,63710890933
215_120,Check credit history,63710891130
215_120,Assess loan risk,63710892825
215_120,Added Activity,63710894199
215_120,Appraise property,63710894400
215_120,Check credit history,63710895230
215_120,Added Activity,63710895653
215_120,Assess loan risk,63710896789
215_120,Assess loan risk,63710896912
215_120,Assess loan risk,63710897233
215_120,Appraise property,63710898140
215_120,Check credit history,63710898653
215_120,Added Activity,63710899287
215_120,Assess loan risk,63710899428
215_120,Assess loan risk,63710900060
215_120,Assess loan risk,63710900228
215_120,Appraise property,63710902254
215_120,Assess eligibility,63710903625
215_120,Reject application,63710906712
215_120,Loan application rejected,63710906712
7_121,Loan application received,63696565800
7_121,Check application form completeness,63696566100
7_121,Added Activity,63696626929
7_121,Check credit history,63696627139
7_121,Assess loan risk,63696628768
7_121,Assess loan risk,63696629480
7_121,Appraise property,63696630918
7_121,Assess eligibility,63696630959
7_121,Reject application,63696632795
7_121,Loan application rejected,63696632795
6_122,Loan application received,63696549600
6_122,Check application form completeness,63696550035
6_122,Check credit history,63696552309
6_122,Assess loan risk,63696553849
6_122,Added Activity,63696555154
6_122,Assess loan risk,63696555238
6_122,Appraise property,63696555300
6_122,Added Activity,63696555436
6_122,Appraise property,63696555606
6_122,Check credit history,63696555992
6_122,Assess loan risk,63696556039
6_122,Assess loan risk,63696556284
6_122,Assess eligibility,63696556497
6_122,Reject application,63696562037
6_122,Loan application rejected,63696562037
8_123,Loan application received,63696639600
8_123,Check application form completeness,63696641015
8_123,Added Activity,63696641428
8_123,Assess loan risk,63696641449
8_123,Appraise property,63696641796
8_123,Check credit history,63696644878
8_123,Assess eligibility,63696645162
8_123,Assess loan risk,63696645236
8_123,Reject application,63696646613
8_123,Loan application rejected,63696646613
9_124,Loan application received,63696713400
9_124,Check application form completeness,63696713657
9_124,Added Activity,63696713786
9_124,Assess loan risk,63696714558
9_124,Check credit history,63696715186
9_124,Appraise property,63696715742
9_124,Assess loan risk,63696715946
9_124,Assess eligibility,63696717793
9_124,Prepare acceptance pack,63696719710
9_124,Check if home insurance quote is requested,63696721001
9_124,Send home insurance quote,63696721899
9_124,Verify repayment agreement,63696722556
9_124,Cancel application,63696724934
9_124,Loan application canceled,63696724934
229_125,Loan application received,63711682200
229_125,Check application form completeness,63711683299
229_125,Added Activity,63711683894
229_125,Check credit history,63711684549
229_125,Assess loan risk,63711684937
229_125,Appraise property,63711685750
229_125,Assess loan risk,63711686673
229_125,Assess eligibility,63711746914
229_125,Reject application,63711747324
229_125,Loan application rejected,63711747324
91_126,Loan application received,63702419400
91_126,Check application form completeness,63702421978
91_126,Added Activity,63702422197
91_126,Assess loan risk,63702424165
91_126,Appraise property,63702424968
91_126,Check credit history,63702427134
91_126,Added Activity,63702427757
91_126,Check credit history,63702428029
91_126,Assess loan risk,63702428120
91_126,Assess loan risk,63702428233
91_126,Assess loan risk,63702428716
91_126,Appraise property,63702428903
91_126,Added Activity,63702429486
91_126,Appraise property,63702429795
91_126,Assess loan risk,63702429865
91_126,Assess eligibility,63702430183
91_126,Prepare acceptance pack,63702430539
91_126,Check credit history,63702430856
91_126,Check if home insurance quote is requested,63702432569
91_126,Send acceptance pack,63702432726
91_126,Verify repayment agreement,63702433565
91_126,Assess loan risk,63702434566
91_126,Approve application,63702435161
91_126,Loan application approved,63702435161
92_127,Loan application received,63702435600
92_127,Check application form completeness,63702436568
92_127,Added Activity,63702437819
92_127,Assess loan risk,63702438482
92_127,Check credit history,63702439509
92_127,Assess loan risk,63702440906
92_127,Appraise property,63702442680
92_127,Assess eligibility,63702442736
92_127,Prepare acceptance pack,63702501522
92_127,Check if home insurance quote is requested,63702503841
92_127,Send home insurance quote,63702506493
92_127,Verify repayment agreement,63702506922
92_127,Approve application,63702508158
92_127,Loan application approved,63702508158
0_128,Loan application received,63696106800
0_128,Check application form completeness,63696107794
0_128,Added Activity,63696109242
0_128,Check credit history,63696109315
0_128,Assess loan risk,63696109589
0_128,Appraise property,63696112228
0_128,Assess eligibility,63696112253
0_128,Reject application,63696112313
0_128,Loan application rejected,63696112313
0_128,Assess loan risk,63696113257
207_129,Loan application received,63710289000
207_129,Check application form completeness,63710291747
207_129,Check credit history,63710291769
207_129,Added Activity,63710293355
207_129,Assess loan risk,63710296353
207_129,Appraise property,63710296744
207_129,Assess loan risk,63710296943
207_129,Assess eligibility,63710297939
207_129,Prepare acceptance pack,63710298414
207_129,Check if home insurance quote is requested,63710298459
207_129,Send acceptance pack,63710300773
207_129,Verify repayment agreement,63710302957
207_129,Approve application,63710303150
207_129,Loan application approved,63710303150
209_130,Loan application received,63710379000
209_130,Check application form completeness,63710380904
209_130,Added Activity,63710381455
209_130,Check credit history,63710382965
209_130,Assess loan risk,63710383971
209_130,Appraise property,63710384017
209_130,Assess loan risk,63710384536
209_130,Added Activity,63710386100
209_130,Check credit history,63710386424
209_130,Appraise property,63710387461
209_130,Check credit history,63710388341
209_130,Assess loan risk,63710389419
209_130,Added Activity,63710389709
209_130,Assess loan risk,63710390620
209_130,Assess loan risk,63710450413
209_130,Appraise property,63710450700
209_130,Assess loan risk,63710450716
209_130,Assess eligibility,63710452234
209_130,Reject application,63710452958
209_130,Loan application rejected,63710452958
30_131,Loan application received,63698205600
30_131,Check application form completeness,63698205822
30_131,Check credit history,63698206098
30_131,Added Activity,63698267587
30_131,Assess loan risk,63698270510
30_131,Appraise property,63698270689
30_131,Assess eligibility,63698271142
30_131,Assess loan risk,63698272005
30_131,Reject application,63698274098
30_131,Loan application rejected,63698274098
227_132,Loan application received,63711592200
227_132,Check application form completeness,63711592624
227_132,Check credit history,63711592715
227_132,Assess loan risk,63711592858
227_132,Added Activity,63711594167
227_132,Appraise property,63711594902
227_132,Assess loan risk,63711595105
227_132,Assess eligibility,63711595900
227_132,Reject application,63711596337
227_132,Loan application rejected,63711596337
90_133,Loan application received,63702172800
90_133,Check application form completeness,63702173228
90_133,Added Activity,63702173338
90_133,Assess loan risk,63702173824
90_133,Appraise property,63702174920
90_133,Added Activity,63702175025
90_133,Check credit history,63702175150
90_133,Assess loan risk,63702175305
90_133,Assess loan risk,63702175792
90_133,Appraise property,63702176099
90_133,Check credit history,63702176922
90_133,Assess loan risk,63702178538
90_133,Added Activity,63702179632
90_133,Appraise property,63702179961
90_133,Assess loan risk,63702180135
90_133,Check credit history,63702180515
90_133,Check credit history,63702180643
90_133,Added Activity,63702181260
90_133,Appraise property,63702181911
90_133,Assess loan risk,63702182086
90_133,Assess loan risk,63702182630
90_133,Assess loan risk,63702182952
90_133,Added Activity,63702414367
90_133,Appraise property,63702414442
90_133,Check credit history,63702415037
90_133,Assess loan risk,63702415055
90_133,Assess loan risk,63702415568
90_133,Assess eligibility,63702417271
90_133,Reject application,63702421730
90_133,Loan application rejected,63702421730
94_134,Loan application received,63702525600
94_134,Check application form completeness,63702526351
94_134,Check credit history,63702526875
94_134,Added Activity,63702527454
94_134,Assess loan risk,63702527477
94_134,Appraise property,63702528477
94_134,Added Activity,63702528640
94_134,Assess loan risk,63702528862
94_134,Assess loan risk,63702528869
94_134,Appraise property,63702588004
94_134,Check credit history,63702590326
94_134,Added Activity,63702590953
94_134,Assess loan risk,63702591195
94_134,Assess loan risk,63702591282
94_134,Appraise property,63702595807
94_134,Check credit history,63702596659
94_134,Assess loan risk,63702596913
94_134,Assess eligibility,63702598738
94_134,Prepare acceptance pack,63702604013
94_134,Check if home insurance quote is requested,63702604893
94_134,Send home insurance quote,63702605674
94_134,Verify repayment agreement,63702606379
94_134,Approve application,63702607579
94_134,Loan application approved,63702607579
228_135,Loan application received,63711666000
228_135,Check application form completeness,63711668475
228_135,Return application back to applicant,63711670426
228_135,Receive updated application,63711672962
228_135,Check application form completeness,63711678427
228_135,Added Activity,63711679079
228_135,Check credit history,63711681152
228_135,Assess loan risk,63711682335
228_135,Appraise property,63711682973
228_135,Assess loan risk,63711684935
228_135,Assess eligibility,63711685241
228_135,Prepare acceptance pack,63711746308
228_135,Check if home insurance quote is requested,63711751374
228_135,Send home insurance quote,63711753560
228_135,Verify repayment agreement,63711755211
228_135,Approve application,63711761166
228_135,Loan application approved,63711761166
206_136,Loan application received,63710042400
206_136,Check application form completeness,63710044581
206_136,Added Activity,63710045172
206_136,Check credit history,63710045695
206_136,Assess loan risk,63710045906
206_136,Appraise property,63710045988
206_136,Assess eligibility,63710277537
206_136,Assess loan risk,63710277627
206_136,Prepare acceptance pack,63710281069
206_136,Check if home insurance quote is requested,63710281666
206_136,Send home insurance quote,63710284870
206_136,Verify repayment agreement,63710285334
206_136,Approve application,63710288258
206_136,Loan application approved,63710288258
3_137,Loan application received,63696385800
3_137,Check application form completeness,63696388669
3_137,Added Activity,63696388799
3_137,Assess loan risk,63696389811
3_137,Appraise property,63696391075
3_137,Added Activity,63696392864
3_137,Check credit history,63696392976
3_137,Assess loan risk,63696393370
3_137,Appraise property,63696393571
3_137,Check credit history,63696393721
3_137,Check credit history,63696394002
3_137,Assess loan risk,63696394466
3_137,Added Activity,63696452427
3_137,Assess loan risk,63696452622
3_137,Appraise property,63696454544
3_137,Assess loan risk,63696454546
3_137,Assess loan risk,63696455226
3_137,Assess eligibility,63696456870
3_137,Reject application,63696460826
3_137,Loan application rejected,63696460826
4_138,Loan application received,63696459600
4_138,Check application form completeness,63696462088
4_138,Check credit history,63696463312
4_138,Assess loan risk,63696464363
4_138,Added Activity,63696467529
4_138,Assess loan risk,63696467810
4_138,Appraise property,63696468466
4_138,Assess eligibility,63696469537
4_138,Reject application,63696469601
4_138,Loan application rejected,63696469601
5_139,Loan application received,63696475800
5_139,Check application form completeness,63696476293
5_139,Check credit history,63696478320
5_139,Assess loan risk,63696479627
5_139,Added Activity,63696480280
5_139,Assess loan risk,63696480436
5_139,Appraise property,63696542138
5_139,Added Activity,63696543017
5_139,Check credit history,63696543187
5_139,Assess loan risk,63696544566
5_139,Appraise property,63696544697
5_139,Added Activity,63696545341
5_139,Appraise property,63696545452
5_139,Check credit history,63696545579
5_139,Added Activity,63696545631
5_139,Assess loan risk,63696546429
5_139,Assess loan risk,63696546476
5_139,Check credit history,63696547470
5_139,Assess loan risk,63696547671
5_139,Assess loan risk,63696548465
5_139,Assess loan risk,63696549548
5_139,Appraise property,63696558416
5_139,Added Activity,63696558501
5_139,Appraise property,63696558739
5_139,Assess loan risk,63696559282
5_139,Check credit history,63696559603
5_139,Assess loan risk,63696559710
5_139,Assess eligibility,63696559924
5_139,Reject application,63696561617
5_139,Loan application rejected,63696561617
93_140,Loan application received,63702509400
93_140,Check application form completeness,63702509618
93_140,Check credit history,63702509629
93_140,Assess loan risk,63702510043
93_140,Added Activity,63702511978
93_140,Appraise property,63702514565
93_140,Assess loan risk,63702514811
93_140,Assess eligibility,63702515291
93_140,Reject application,63702515413
93_140,Loan application rejected,63702515413
222_141,Loan application received,63711165600
222_141,Check application form completeness,63711165927
222_141,Added Activity,63711166569
222_141,Check credit history,63711166668
222_141,Assess loan risk,63711168019
222_141,Assess loan risk,63711227417
222_141,Appraise property,63711229825
222_141,Added Activity,63711231025
222_141,Assess loan risk,63711232219
222_141,Check credit history,63711232981
222_141,Assess loan risk,63711233017
222_141,Appraise property,63711241973
222_141,Assess eligibility,63711242908
222_141,Reject application,63711243040
222_141,Loan application rejected,63711243040
14_142,Loan application received,63697082400
14_142,Check application form completeness,63697082866
14_142,Check credit history,63697082925
14_142,Added Activity,63697083789
14_142,Assess loan risk,63697083958
14_142,Appraise property,63697084266
14_142,Assess loan risk,63697084438
14_142,Check credit history,63697085246
14_142,Added Activity,63697085545
14_142,Assess loan risk,63697085579
14_142,Assess loan risk,63697143872
14_142,Appraise property,63697144006
14_142,Check credit history,63697144265
14_142,Assess loan risk,63697144698
14_142,Added Activity,63697145648
14_142,Appraise property,63697145989
14_142,Assess eligibility,63697146566
14_142,Prepare acceptance pack,63697146930
14_142,Assess loan risk,63697147637
14_142,Check if home insurance quote is requested,63697148241
14_142,Send home insurance quote,63697149732
14_142,Verify repayment agreement,63697150050
14_142,Approve application,63697154436
14_142,Loan application approved,63697154436
208_143,Loan application received,63710305200
208_143,Check application form completeness,63710363560
208_143,Check credit history,63710364038
208_143,Added Activity,63710366626
208_143,Assess loan risk,63710367541
208_143,Appraise property,63710367818
208_143,Assess eligibility,63710368104
208_143,Reject application,63710368582
208_143,Loan application rejected,63710368582
208_143,Assess loan risk,63710369369
36_144,Loan application received,63698533200
36_144,Check application form completeness,63698534778
36_144,Return application back to applicant,63698536120
36_144,Receive updated application,63698538424
36_144,Check application form completeness,63698539056
36_144,Check credit history,63698540012
36_144,Assess loan risk,63698541254
36_144,Added Activity,63698541832
36_144,Appraise property,63698543148
36_144,Assess loan risk,63698543900
36_144,Check credit history,63698544518
36_144,Assess loan risk,63698545285
36_144,Added Activity,63698547348
36_144,Assess loan risk,63698548191
36_144,Appraise property,63698548196
36_144,Assess eligibility,63698548657
36_144,Prepare acceptance pack,63698554191
36_144,Check if home insurance quote is requested,63698554341
36_144,Send home insurance quote,63698554663
36_144,Verify repayment agreement,63698554755
36_144,Cancel application,63698788470
36_144,Loan application canceled,63698788470
37_145,Loan application received,63698549400
37_145,Check application form completeness,63698549460
37_145,Check credit history,63698549803
37_145,Assess loan risk,63698550728
37_145,Added Activity,63698552890
37_145,Appraise property,63698552898
37_145,Check credit history,63698553161
37_145,Added Activity,63698553369
37_145,Assess loan risk,63698554189
37_145,Assess loan risk,63698786915
37_145,Appraise property,63698789449
37_145,Added Activity,63698790018
37_145,Assess loan risk,63698790463
37_145,Assess loan risk,63698790751
37_145,Appraise property,63698790773
37_145,Assess eligibility,63698791894
37_145,Check credit history,63698793132
37_145,Reject application,63698793161
37_145,Loan application rejected,63698793161
37_145,Assess loan risk,63698793623
201_146,Loan application received,63709846200
201_146,Check application form completeness,63709847141
201_146,Check credit history,63709847708
201_146,Assess loan risk,63709848948
201_146,Added Activity,63709849191
201_146,Assess loan risk,63709850546
201_146,Appraise property,63709857560
201_146,Assess eligibility,63709860737
201_146,Prepare acceptance pack,63709868057
201_146,Check if home insurance quote is requested,63709869623
201_146,Send home insurance quote,63709870057
201_146,Verify repayment agreement,63709871591
201_146,Approve application,63709930908
201_146,Loan application approved,63709930908
15_147,Loan application received,63697156200
15_147,Check application form completeness,63697156287
15_147,Added Activity,63697156456
15_147,Check credit history,63697156728
15_147,Assess loan risk,63697156905
15_147,Appraise property,63697157547
15_147,Assess loan risk,63697158922
15_147,Assess eligibility,63697161655
15_147,Reject application,63697166319
15_147,Loan application rejected,63697166319
38_148,Loan application received,63698796000
38_148,Check application form completeness,63698797605
38_148,Check credit history,63698799508
38_148,Added Activity,63698800409
38_148,Assess loan risk,63698800544
38_148,Assess loan risk,63698800874
38_148,Appraise property,63698803583
38_148,Check credit history,63698803674
38_148,Added Activity,63698804817
38_148,Assess loan risk,63698805059
38_148,Assess loan risk,63698808141
38_148,Appraise property,63698808679
38_148,Assess eligibility,63698811106
38_148,Prepare acceptance pack,63698813106
38_148,Check if home insurance quote is requested,63698813369
38_148,Send home insurance quote,63698872318
38_148,Verify repayment agreement,63698876227
38_148,Approve application,63698877000
38_148,Loan application approved,63698877000
223_149,Loan application received,63711239400
223_149,Check application form completeness,63711239771
223_149,Check credit history,63711242574
223_149,Added Activity,63711244415
223_149,Assess loan risk,63711244589
223_149,Assess loan risk,63711245775
223_149,Appraise property,63711246336
223_149,Check credit history,63711246625
223_149,Assess loan risk,63711246918
223_149,Added Activity,63711247456
223_149,Assess loan risk,63711248865
223_149,Appraise property,63711249174
223_149,Assess eligibility,63711249382
223_149,Reject application,63711249934
223_149,Loan application rejected,63711249934
224_150,Loan application received,63711255600
224_150,Check application form completeness,63711488263
224_150,Check credit history,63711488697
224_150,Assess loan risk,63711488890
224_150,Added Activity,63711490513
224_150,Assess loan risk,63711490904
224_150,Appraise property,63711492115
224_150,Check credit history,63711493147
224_150,Added Activity,63711493220
224_150,Appraise property,63711493400
224_150,Assess loan risk,63711493654
224_150,Check credit history,63711495222
224_150,Assess loan risk,63711495544
224_150,Assess loan risk,63711496325
224_150,Added Activity,63711496770
224_150,Assess loan risk,63711497197
224_150,Appraise property,63711497941
224_150,Assess eligibility,63711499231
224_150,Prepare acceptance pack,63711501412
224_150,Check if home insurance quote is requested,63711504681
224_150,Send acceptance pack,63711508829
224_150,Verify repayment agreement,63711509411
224_150,Cancel application,63711509810
224_150,Loan application canceled,63711509810
16_151,Loan application received,63697172400
16_151,Check application form completeness,63697231493
16_151,Added Activity,63697232112
16_151,Check credit history,63697233104
16_151,Assess loan risk,63697234441
16_151,Assess loan risk,63697234457
16_151,Appraise property,63697235801
16_151,Added Activity,63697237822
16_151,Assess loan risk,63697239600
16_151,Appraise property,63697241068
16_151,Check credit history,63697241229
16_151,Assess loan risk,63697241981
16_151,Check credit history,63697242736
16_151,Assess loan risk,63697243170
16_151,Added Activity,63697247613
16_151,Assess loan risk,63697247739
16_151,Appraise property,63697248961
16_151,Check credit history,63697249788
16_151,Assess loan risk,63697255703
16_151,Added Activity,63697256224
16_151,Appraise property,63697256233
16_151,Assess eligibility,63697257847
16_151,Reject application,63697258308
16_151,Loan application rejected,63697258308
16_151,Assess loan risk,63697317970
202_152,Loan application received,63709862400
202_152,Check application form completeness,63709863576
202_152,Added Activity,63709864456
202_152,Check credit history,63709864893
